region,anio,semana,pm2_5_ug_m3,pm10_ug_m3
Valparaíso,2017,45,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2017,46,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2017,47,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2017,48,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2017,49,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2017,50,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2017,51,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2017,52,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,1,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,2,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,3,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,4,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,5,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,6,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,7,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,8,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,9,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,10,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,11,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,12,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,13,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,14,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,15,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,16,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,17,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,18,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,19,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,20,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,21,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,22,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,23,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,24,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,25,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,26,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,27,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,28,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,29,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,30,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,31,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,32,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,33,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,34,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,35,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,36,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,37,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,38,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,39,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,40,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,41,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,42,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,43,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,44,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,45,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,46,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,47,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,48,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,49,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,50,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,51,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2018,52,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2019,1,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2019,2,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2019,3,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2019,4,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Valparaíso,2019,5,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
